filename,label
9d77a8da51d6948a3b8b05a40490403c4585d599e0a031fd3d8d22cfff5e4ca1.jpg,Starmie
ecc65d0be9d745b9610650985c2016d0930e577b8e9d378c078dfbedc97341ef.jpg,Wartortle
5b00aadc46d6370d44b853f04a5b31d91abad3a82f14528317c084d168e16d2c.jpg,Gastly
7695db9e3d436dc778e3bbd4b7323bf9eb12e6057c329d41e24d2d2df1ba8454.jpg,Voltorb
46cd2cbd34bda300032862c78f3d095ff9fddab4ea35755e51e3a39fc96f1e42.jpg,Hypno
8df3e326f06922ccecdacb0ee0679981d9e1f71c0a839804964d5f10f3b4f3c9.jpg,Horsea
4aadcb08ef51b13efe25d5d44f91f21246127c1df574edcbc20bb3473ec51919.jpg,Charmander
ce04a5c2bd3feb12e3a9a505c75b5c59b2b9cf6c087996c7eba4443ba81360e3.jpg,Venusaur
cb8be94087986a5e216db253712a45661f60204156031c373a78824f590476b8.jpg,Clefairy
c5b4f0e52ecba19e200f696467457f20b0fd51d1f6caaac38f91760cb93455f0.jpg,Alakazam
18ba85e8a8d7eb9ef42ee12872693a757985626440aae31a2597eb59fdcc3c7b.jpg,Raichu
c7816b63d7dabb0a2361f57c2a25d69c7a728d147eb2424efc73d50eeb52cc4e.jpg,Starmie
c3ffcfe07a3554b4f12841b46caabe2df90f09974181167c99751000f3d4227d.jpg,Alakazam
4f5e713201aca18abd0e83e8f3e950619b388db447c8329633343aa6a1980469.jpg,Psyduck
8f44137be31461dd81286416c85111136141e6e9aca7ed1f5aeb71537b3d728c.jpg,Fearow
306e8c9e5ed359b02abad9d5133ca198ce6b5f76a1182a61173582d47641177d.jpg,Primeape
8dcbd5fadda862cc3ee5965b99ef4a49807239bac117ba08f15b43a5a2e8677b.jpg,Tauros
599b336de6000821b2bb4101fd96587cfa66387defb0c71083ed4c77e94459d8.jpg,Slowpoke
7b3c4bf9f1f800d114c0049f5954072b150ff2f64baa88e46f6579975a83be84.jpg,Parasect
77ae29e3f64405b38d9684ffe79ff988e02a19d43352b352207d2b1dc54167b5.jpg,Blastoise
7c2aee63fe8d13a109fd6f8eb3a677d219debf6a4c62b1ad8e8b9aa4bb08550a.jpg,Machamp
30f0a8ba822e81dd0c3bbad4dffca98302b953fba7c7d5581fd12e1da88b191a.jpg,Persian
67d48bf0b7be16bdca05f2e2d4b61f8123a21c376a5c90207899e952085139ff.jpg,Weezing
c69cee3692a52b558ef70aab9e289d2e264d40852a7373fdce56f56144a9c3e7.jpg,Jigglypuff
ab0930bdde5113f60fff0c947999ed6e608723333bb0a677f19e08e474c4f031.jpg,Tentacruel
8b4b121979d25b0fd075942fce668aa116e6c5ff6a49fde5d8b2951bb5ac6111.jpg,Pidgeot
ed7719a147fd75ff7a053dfcc22a6afe35b4a74cfa5fcb4b676c24a7c40da599.jpg,Pidgeot
3d0026a1f5ed25b20b317d60ac4707b0468b537e0673b9ac593690efb55ec90a.jpg,Flareon
dd1290c01eb02ae0a1a726161ee702f17a7a4f8ace9cab7318253051f5c35d2a.jpg,Mewtwo
88a33627fb5a9ad12920b4d9fc7ac84d4ea0c1f4b592fa43841cd58a52bfe486.jpg,Jolteon
b66c2d31dbb031ba2856c2453ea247e31ed2909bc27e96e1b11d6da3e2c57bb8.jpg,Poliwrath
6ca679949e47abd5d499189b3c9af29b680c7e17a12156ebcb25aae4c9665adb.jpg,Muk
ee9cdafdf262907dd93e54b94f74f31e48ed2bba59aff1a7df03a2e4da2465e1.jpg,Scyther
2b63adae491b667d4a6134685f55c1033d8e0ccff454e9804aa1570ac28abd00.jpg,Wigglytuff
78185d864559c1cce22a101dd82ee21c14701d3f38a613696b3edb5eb41c1d0f.jpg,Koffing
783c9feb03b7c5d59b185ec0d644ffd248c276279ee56e3720d4bd0df8b3375c.jpg,Moltres
2a67299298feaacfe3c6df8e2151aa28d43519499764bfa6d2c859601941bec0.jpg,Marowak
eaf8aa8b9a5e5fac012066db1ff2dc16ea27f5ff7526cdb75229759534edfaf1.jpg,Nidorino
dcbb8c60d75910a0deff985b4390a45ad4c3a23e718d70aee82b157100459d4b.jpg,Pikachu
b7de2cf52b5086cfaf1f4e2f0bb3135da5038bf09428032d62d345dab20548d6.jpg,Psyduck
bd4951630cd0c4c5455d422f17a6c6d1f31a40d60c6c61576a21f9aec6378377.jpg,Horsea
cfc366acdc8d748993005971e803eef078080bbf48e06f6119413112907460ed.jpg,Slowbro
bce7f375a5861b656822feb0b4d657027d96839908bd582a2162ca8070ffe4b0.jpg,Sandshrew
2bf720d640e214d420d27e5ff4e83cc47fa0edf0651511d9ab0b78b6ba5e727f.jpg,Spearow
05bd2c67333ad2dbff4b86f2bffc941f2be3b2b7da24f123451ed4b077459f36.jpg,Diglett
a51163641304ba2eb09864c64c97dc0756de56ce8a1ba04787b079dfc0c7b012.jpg,Grimer
dc2d659dfad7a55b24cab91c6f6c059430de770a2ebc8ecdf633e153d30eb61a.jpg,Venonat
df04e6a7bd34cae0a6094f24803d25aac145e39e18f709b55acbff303169d2ea.jpg,Chansey
9f9eb5c520b7ac22a34f795b78a53a03063bba79e70993e4634a08f5f857a4f3.jpg,Chansey
e0c7aa3d3b9a0f7d55180ebfb67ba9b12780bcf7f46e90c691da95a5c3f7ee49.jpg,Gengar
90a6709a28bfc06c4dd79f5ac8f58a13dbee14e2d6c6317d7d0ab591970ff932.jpg,Dugtrio
7f675defa5722c889d73933f410b5e80a88d7dc2023edbf225cd6ffffc0a83eb.jpg,Gloom
58b722634b865ce66745e62c636a21c63fdfba7f56af433e6561a377d1bd2170.jpg,Omastar
9510b9c6b980a5c206e1afe27b9f1014289ec8a6a6b02757ebe18a79e5ff0a7a.jpg,Gloom
4dcb64b8137f6469b99c8558d838d899f65bf9600213a81cae5e049588dfc375.jpg,Rapidash
c1043933dbc92462038e1b4a06f4e495e676a0cc1dc3010c0cbe78ad8da44f9f.jpg,Moltres
eef751d6c19b282f1d36d8cccc78a7e223d0f2f78447101835a22756668e6ea0.jpg,Hypno
359482e93669bdbe514ee7d9bc37a270a2b7c0e7550209b3ab67b49b40bca6e7.jpg,Nidoking
7b18716faebfc3c3420521066e6cf2b08a452c871b295727e417d31fd57512fa.jpg,Staryu
55cb77ebc2837b2c0ede01343a0f9613048b9c655ceaf1990a44d55eb64f4832.jpg,Golduck
fd83915fb04589c5c717633f163aaf90bb6f85d1b418f313e115233ce6526ed7.jpg,Dodrio
549a0ebfef7f600f3d4320a8b4dc33b90c36bda1c295149d6bdc5e92b2021c53.jpg,Dugtrio
391a4453a613c6cd0d14ce0ddf508de362128934fb35adb04037c78225ce02c0.jpg,Sandshrew
c537ab7d5ca4fd3aa0fb2cc5cb28a48439e6c895134e1ac11c49c49eefd82c26.jpg,Machop
8ce64d6249773ddd578537544c7b89719640b7836bfc7415a8c75ce52eceba95.jpg,Tangela
ecb4fd7b5a9a4845196b668c3864c6d110f6dd15eb17d7d3d504532511eb91f4.jpg,Metapod
0d047d8b76e78e19870e9195db97213a34d508402c42e3e79ac9389c4038c80b.jpg,Aerodactyl
81d90870115ecb45e1c55b3b9cba271a54fe51985ff845ce82ebcade80bf9ce0.jpg,Vaporeon
c4480c35298dc090de3d5bba7911233037c76d3a120584db0d69d07d971ce553.jpg,Arbok
25107dc917adbecf42d45485d7f9808c7be35787bd65c5f80e808b9cfbfe20d4.jpg,Kakuna
b9505f78c9517c028b0a7840a75d084ea7cad0c1ada38c798db99b785f472380.jpg,Voltorb
0dfa9f25bc0f443e7d605dafc85681d6dde6fed620a338acbcd346062572c76a.jpg,Nidorina
3a350485e2fdc357950ed6bc69807099ee8573ac5c21c195b7849453a177e397.jpg,Abra
cd8c4cb0d86d3e972624059fe3b758dec1d4101b3511b4f1ba8147b4aff41359.jpg,Lickitung
1be563371e91f847313b52f68f9556f031c6a8f34ee8d10bfae99eb22242a615.jpg,Jolteon
7b9d348bbefd1169d9376f0f7261ebaf4febf021165fc1cf644266e5ab1e47a2.jpg,Seadra
23e267b88cb8e2b7adee8d8eae2f3715af8b624e7e3f44c69148db5c56ab9df6.jpg,Kangaskhan
4e34a0821d175e47d4f981c186b7d3f3c4d1c635cd9eac504ad022f29f2d2618.jpg,Snorlax
120649ff1305437347f8d13969b0ee2ee91eb22d85c1422011833c5f01279608.jpg,Sandslash
17e6251fc51eaae8d3ec39cc7bf1ab469c334e62ea7d4547bb8487b6919663ff.jpg,Tangela
1de543f022f6ffff667afc996b001320f997376c22c1883ef8f9de68a062a7fe.jpg,Rhydon
1a9107995708ed2346bdb4ba0b487d00da723d2813308efa8219f75bfc6660f1.jpg,Grimer
2becedbab5d0a3ae335f9167a30d56e03b4c655a9b71e3af487a6925327c3359.jpg,Squirtle
bf991afc82a11f652101af39bc03cabe11af7dbad2253dcd1e51dedc2f360bcb.jpg,Spearow
dc351b83ff161b0de4591cf43f6ed18bce46c4a6faad78e308d14e8acee49c52.jpg,Mewtwo
6e33b38f6bc76ccceadba9fcd069b0450142c74aaca340de3da6ad935ece9861.jpg,Kangaskhan
770a89f180445c6db1ef9d73872a10ccfa53e70657870034fb02bcf2b2929aaf.jpg,Jigglypuff
7d30b23065fb776796ffd0cc40a90dacdbbc84ef6a039d9a33c03a15ddc8f1f9.jpg,Ivysaur
5ed8fa70b966bb7937d31117dec7036feab2d341c474a51b2b8cd81f29e001d9.jpg,Rhydon
00827593028dfc5a7ad5f20d23f31527811ba4b90894076ab79024d74b279b51.jpg,Rapidash
d653cd132e1b8583918be2ed58b9059ff4d850fb1293f3d15b9ccf1ba6ddbb81.jpg,Parasect
efadfeede4ede9105b606f43ad65ac12853bce4f7f2b450062a1701f6d0f6c1a.jpg,Starmie
a40802b790774fc90c6bf1cc020a4c62a81d0c8d6f6f09c0b9af41bd0a1fec3f.jpg,Zapdos
f0b220bba6faf693cface7a6fe5392e3262afbf2c297d6acb8a3e436242cdddd.jpg,Rhyhorn
99e5144c44935f8fb5fb5dbd47ef785522084378afddd7781382b2fcff5c9e70.jpg,Bellsprout
c908c78bc26e7dde48f504e96b1f425d31fb086a6bd7e3c3ec1be195c80cd99a.jpg,Gastly
d9f7c86a0fb4eca5216f23877e4e2899087c0d7ca114915f39ee5c02a05d3f12.jpg,Hypno
36368872b753babc2614763250f585617c8b99bbc01bf76ba1e6cf7f43bba206.jpg,Vulpix
c10ec897cc08bf0faa1cb6345053186812001d56b3f64e2d4c95f501c7554cdd.jpg,Squirtle
a38b19b2c45eb18ede7ed581f553362785cc810691ef87a956b5849f3f3346ba.jpg,Machamp
9d2a91e4acaa09af9cbc583c5b2c1d0ccc7f166f24bbe6e6a0907b8eec7536ab.jpg,Dragonair
75b976e9da3716d9b44aa2a607bc648cc96e6290b961bbcb3c9d61b36f85b540.jpg,Vileplume
c1632c7599b8be81bca91833dca1ac04472292c872d517bf2bf1f779b85400b7.jpg,Gengar
3ce1c0219d494e9abd47241c739e5d274ac296dbb9f6e2e72a7599adc103ee7f.jpg,Shellder
9e74a6e33c57313d9b2e9a8c5af1311e63aa20b7856deb9c7ab8bf67717e310e.jpg,Venonat
9324676f184b5574946b0be8d6ec333e670cb84941087c72e80d99216bfd5b96.jpg,Magmar
7fc5d44807c1ce032ca00c039868e058b3732f5f310cfb79dadbddc2caf06e11.jpg,Primeape
463ed908045ac45ee2a3539ec923f662f3300a38c2fca1dbd28de3f89fd54a37.jpg,Ivysaur
b369f8f99a41924828ec64bdc964e2ed2854fbb3541efb105a838224799327dd.jpg,Muk
9a174a9f3c3ede1bcc535f02b20f818be5f141cb6947922e855e6e069a8cabf1.jpg,Graveler
4f72b158dc91ac8b793ca598261ebe76ed6b0886af9f64750f059181386b0f32.jpg,Squirtle
e10302875e1ba73672b2279bbeef48710094253df8ea3cc6332ba73d3db2e3ff.jpg,Cloyster
70dcc48844cc53c8450eb34aab6bf5f5d35134cb8ad064cc34b4b22ae320dbaf.jpg,Machoke
6176299e6ed68f18998a1d5ef7c0f7171e4eabc24e56234821e1aa6f921ef3e9.jpg,Kabuto
bb7dae4bb138963b52204b01e839b81442300218a2c8aba5cce3d7b2cf8e5f56.jpg,Scyther
f851b1a75b049db188e0317a83b37095c1dde9cecbf787edb278325fa1405aac.jpg,Ekans
9685f781765c989ec7546b2c45f32b20c075bd0c9594f84d11da0694ef4e778d.jpg,Kabutops
fa3231542051055e0ef530b635756aa13561578dbaaaf18d6ad6934726593660.jpg,Metapod
99b0b5609e17c1fcd2807f7f23ef970fd6ad11fb4632fc7b4cb61c9a0f4fa01a.jpg,Snorlax
be5bd17e6ec1b43a6fb0aed27f5b23455a640cbde1cdfbcda87f8d4f76c5b8e6.jpg,Machop
80d517d0a1e9ee41d4e99400943c6b34e6c7f2934cd82043a0c68658713934c3.jpg,Zubat
e1825c9dbc474412592bd8e6c27f0f331f61d36e192c055835fbea0e7913bc37.jpg,Onix
ddd971dd48e59aa95e02262f6e96be5860417ca92338cc328306b09bd6f1e825.jpg,Rhydon
c09f75204b2f33127b2f06e3905b1feed8bdb76e902ddd4f5c89ec7378756fd2.jpg,Weezing
446d024c267db80a656b1d8a01bab987a9b3fc4a019b88ec74e00220f9880e29.jpg,Kadabra
ca946eb26948cc142d18dcc79030bc4eb01579caac2ec11dcab732130859e5c6.jpg,Onix
886ecd7272ce3a842d7ca2f1cc56272beb75325b5db2e8f612468b6bfc95e3e5.jpg,Hypno
fb7892d05ee9393d9f96d7651cff1fb474d976829a5bb212e50f462436e85c80.jpg,Golduck
250560952a34eb95d227a90f17296cf123e1a125f4a49ac8479bc63d7c036bed.jpg,Arbok
90ab2ef5b0ccd1abbc45ef729fac16c799d30a7207f866e6d5ac589d7ea7c18e.jpg,Victreebel
148a42b4d7bcddc997943ca4e0df4fe452f86519cd8f4788b8a0653f23b0fc34.jpg,Cloyster
87df4a92ef44a9ff6ae201fa8690f12a0f854994eb48f914202ced879cecaddc.jpg,Alolan Sandslash
9f3772f096e14d2e0c1c6f3a5a009cf364d6bc80ac9717c61df32bc6e819c316.jpg,Pinsir
58dffbe8fc222137274170d55689acf1ace5597f35c5bbb1cfc3910f9442d285.jpg,Gengar
de6fbad4adea9ca78f4cd80e1c31858cff32bd9c1463fd811fab0a630896df3b.jpg,Raticate
587a172ff4f3d2d7c58f28c482f4a500d7583a0b0e93087d523b800b07469a8a.jpg,Golduck
4f317d2ea8587767dceecba823194a7afde74c674c8abfaba509ba4a24ac7450.jpg,Lickitung
ad9e2dea3878820d1ab55793174b59270624043c629c659a2cd7b99d22255335.jpg,Mankey
d391f62abbe45d8b3b078a9ce7270cb88fc93a3aa6db0a9ef0af2bcb965d256e.jpg,Persian
037cf66c5f5895ca0cd86134580d416739edff3f338788534c1f7bb6f13d1a77.jpg,Squirtle
f1e9dca4b0377afdfe58c5f127a63d2d01559c9547028609935d288a3e94082a.jpg,Jolteon
80434c1e0cbb6414a4ea4e21cec03fe077358f0dc6eb4f465902b35842680e33.jpg,Lickitung
461a37327f25a16a31b53cf684b46eb845741fb16192bf970f5207b6da47c354.jpg,Grimer
14736ebf628284129121067f4e70cb79b7e7919822c93dda4c0d4b1990640afd.jpg,Butterfree
8d89cbcd7f6a8c94912434be2ddbbe937e771574c8bc90709605581c1870b70d.jpg,Seel
269430be75dae925ca72e9e84b16c06de525c580ac37b69ffa6694fdd033e1e3.jpg,Kangaskhan
04bc4378361a6b0dd051b4d7004660d0d097cac2ae808b20c6a6ec38743d9da4.jpg,Dodrio
9cfc604cf2eca50dda7bd114f017dd9666113a7d0d91b6816e6623fb66d0b540.jpg,Spearow
d5c4e2d59d1c505bb0bba3f502061cb2f03d6d136e2ef4f81612e99ccb39ba46.jpg,Charmeleon
30706542465d7990dbe7d2feca12bbeebe2888d7ec67c40156980fecc0dcbb95.jpg,Mankey
5298a6374a90272fb3d55510caeff17d25fc650cc815e71bc9eca0622dd90bc2.jpg,Snorlax
e5a25e089ffc52258d7565f3fb1c46cd70b3fb838844c813c2f6d494d5e3eee0.jpg,Fearow
631551df1f4380116be8e21734cb13760acd745905e00967aedd21b0097a5f1a.jpg,Cubone
2cc0beb629ce4143c278ae43349d5a5d71acdc0f2eca8d2e44becc7d32e806f4.jpg,Hypno
592f4e4327bd11409990ed3c324a5b70165f1c53a1d0d6cecb9aaf7ed32dd797.jpg,Shellder
72edeaa2e3b3e87ffe5ab6f891ca2ec3ab55e25474dba8864fa4200f012e4fc4.jpg,Gloom
22417d6774609aad5b2d31245bcb76d470fcc584209b0f5d3199a2ed5142fa78.jpg,Caterpie
8879a25899344745a7ffb4208506887b917689f9e69ff345e78d7b42a9435910.jpg,Machamp
4886c6ea5ae1d891b329ce70ebeda2e2d37024dbfea18fd97d16ab0fbac9a2dd.jpg,Scyther
8d86ea97ff379721c350755b6f8b60639cad999c659f12c938f1a804005e1f0a.jpg,Mankey
b298fcf90b0a96eadb789ea4271093aa46754c21330453101f3d9c434608ee79.jpg,Haunter
73f7c4f5a432202a03f3a10b00249737047daffd69e864f10af9ed153d3ebb67.jpg,Kabuto
19ba2ffb611083aacadbc0a2ccaad87e4246411a970db894e7aaa05bb7450874.jpg,Cubone
